항목명1,일본엔/달러,달러/유로,달러/영국파운드,달러/엔
2011-10-04,76.585,1.3193,1.5433,0.013057387
2011-10-05,76.81,1.3326,1.5467,0.013019138
2011-10-06,76.785,1.3345,1.5464,0.013023377
2011-10-07,76.65,1.3426,1.5433,0.013046314
2011-10-08,,,,
2011-10-09,,,,
2011-10-10,76.805,1.338,1.5535,0.013019986
2011-10-11,76.685,1.3637,1.5657,0.01304036
2011-10-12,76.7,1.3646,1.5588,0.01303781
2011-10-13,77.225,1.3789,1.5747,0.012949174
2011-10-14,76.9,1.374,1.5743,0.013003901
2011-10-15,,,,
2011-10-16,,,,
2011-10-17,77.205,1.3883,1.5822,0.012952529
2011-10-18,76.815,1.3745,1.5746,0.013018291
2011-10-19,76.8,1.3734,1.5712,0.013020833
2011-10-20,76.825,1.3765,1.5774,0.013016596
2011-10-21,76.885,1.3782,1.5794,0.013006438
2011-10-22,,,,
2011-10-23,,,,
2011-10-24,76.245,1.3846,1.5943,0.013115614
2011-10-25,76.165,1.3924,1.5996,0.01312939
2011-10-26,76.125,1.3908,1.6,0.013136289
2011-10-27,76.225,1.3868,1.5957,0.013119055
2011-10-28,75.94,1.4177,1.6087,0.013168291
2011-10-29,,,,
2011-10-30,,,,
2011-10-31,75.755,1.4148,1.6127,0.013200449
2011-11-01,78.325,1.384,1.6061,0.012767316
2011-11-02,78.4,1.3656,1.5927,0.012755102
2011-11-03,78.09,1.3722,1.5926,0.012805737
2011-11-04,78.06,1.3818,1.6024,0.012810658
2011-11-05,,,,
2011-11-06,,,,
2011-11-07,78.15,1.3806,1.6043,0.012795905
2011-11-08,78.08,1.3765,1.6056,0.012807377
2011-11-09,77.745,1.3826,1.6092,0.012862564
2011-11-10,77.72,1.353,1.5909,0.012866701
2011-11-11,77.645,1.3609,1.5937,0.012879129
2011-11-12,,,,
2011-11-13,,,,
2011-11-14,77.215,1.3784,1.6076,0.012950852
2011-11-15,77.095,1.3619,1.5897,0.01297101
2011-11-16,77.04,1.3527,1.5816,0.01298027
2011-11-17,77.04,1.3451,1.5726,0.01298027
2011-11-18,76.97,1.3471,1.5758,0.012992075
2011-11-19,,,,
2011-11-20,,,,
2011-11-21,76.915,1.3514,1.5779,0.013001365
2011-11-22,76.93,1.3484,1.5643,0.01299883
2011-11-23,76.955,1.3513,1.5636,0.012994607
2011-11-24,77.31,1.3342,1.5522,0.012934937
2011-11-25,77.155,1.3344,1.549,0.012960923
2011-11-26,,,,
2011-11-27,,,,
2011-11-28,77.56,1.3323,1.5484,0.012893244
2011-11-29,78.06,1.3317,1.5504,0.012810658
2011-11-30,77.95,1.3326,1.5602,0.012828736
2011-12-01,77.605,1.3439,1.5695,0.012885768
2011-12-02,77.755,1.346,1.5692,0.012860909
2011-12-03,,,,
2011-12-04,,,,
2011-12-05,78.045,1.3417,1.5605,0.012813121
2011-12-06,77.855,1.3391,1.5644,0.01284439
2011-12-07,77.74,1.3406,1.5602,0.012863391
2011-12-08,77.66,1.3414,1.5707,0.012876642
2011-12-09,77.635,1.3349,1.5628,0.012880788
2011-12-10,,,,
2011-12-11,,,,
2011-12-12,77.615,1.3367,1.5646,0.012884107
2011-12-13,77.935,1.3174,1.5582,0.012831205
2011-12-14,77.96,1.3038,1.5488,0.012827091
2011-12-15,78.075,1.2986,1.5471,0.012808197
2011-12-16,77.88,1.3022,1.5521,0.012840267
2011-12-17,,,,
2011-12-18,,,,
2011-12-19,77.815,1.304,1.5521,0.012850993
2011-12-20,78.015,1.2998,1.5501,0.012818048
2011-12-21,77.84,1.3083,1.5667,0.012846865
2011-12-22,78.07,1.3044,1.5673,0.012809018
2011-12-23,78.18,1.3053,1.5676,0.012790995
2011-12-24,,,,
2011-12-25,,,,
2011-12-26,78.065,1.3042,1.5597,0.012809838
2011-12-27,78.01,1.3055,1.562,0.012818869
2011-12-28,77.915,1.3064,1.5658,0.012834499
2011-12-29,77.94,1.2938,1.5449,0.012830382
2011-12-30,77.655,1.2955,1.541,0.012877471
2011-12-31,,,,
2012-01-01,,,,
2012-01-02,77.16,1.2947,1.5507,0.012960083
2012-01-03,76.92,1.2937,1.5514,0.01300052
2012-01-04,76.75,1.3052,1.5646,0.013029316
2012-01-05,76.735,1.2936,1.561,0.013031863
2012-01-06,77.17,1.2785,1.5491,0.012958404
2012-01-07,,,,
2012-01-08,,,,
2012-01-09,76.835,1.2687,1.5415,0.013014902
2012-01-10,76.87,1.2769,1.5461,0.013008976
2012-01-11,76.845,1.277,1.5475,0.013013208
2012-01-12,76.885,1.2708,1.532,0.013006438
2012-01-13,76.765,1.2813,1.5335,0.01302677
2012-01-14,,,,
2012-01-15,,,,
2012-01-16,76.935,1.2639,1.5294,0.012997985
2012-01-17,76.82,1.266,1.5318,0.013017443
2012-01-18,76.835,1.274,1.5331,0.013014902
2012-01-19,76.805,1.2858,1.543,0.013019986
2012-01-20,77.08,1.2969,1.549,0.012973534
2012-01-21,,,,
2012-01-22,,,,
2012-01-23,,,,
2012-01-24,,,,
2012-01-25,77.7,1.3033,1.5623,0.012870013
2012-01-26,77.71,1.3106,1.5656,0.012868357
2012-01-27,77.47,1.3106,1.5687,0.012908223
2012-01-28,,,,
2012-01-29,,,,
2012-01-30,76.75,1.3209,1.5726,0.013029316
2012-01-31,76.37,1.3139,1.5704,0.013094147
2012-02-01,76.295,1.3086,1.5765,0.013107019
2012-02-02,76.195,1.3167,1.5843,0.013124221
2012-02-03,76.195,1.3144,1.5804,0.013124221
2012-02-04,,,,
2012-02-05,,,,
2012-02-06,76.55,1.3131,1.5819,0.013063357
2012-02-07,76.555,1.3124,1.5815,0.013062504
2012-02-08,76.78,1.3259,1.5898,0.013024225
2012-02-09,77.06,1.3225,1.5799,0.012976901
2012-02-10,77.65,1.3285,1.5816,0.0128783
2012-02-11,,,,
2012-02-12,,,,
2012-02-13,77.625,1.326,1.5798,0.012882448
2012-02-14,77.45,1.3166,1.5742,0.012911556
2012-02-15,78.44,1.3129,1.569,0.012748598
2012-02-16,78.4,1.3055,1.5689,0.012755102
2012-02-17,78.885,1.3131,1.5802,0.012676681
2012-02-18,,,,
2012-02-19,,,,
2012-02-20,79.83,1.3215,1.5873,0.012526619
2012-02-21,79.615,1.3233,1.5836,0.012560447
2012-02-22,79.75,1.3232,1.5778,0.012539185
2012-02-23,80.32,1.3248,1.5666,0.012450199
2012-02-24,80,1.3372,1.5745,0.0125
2012-02-25,,,,
2012-02-26,,,,
2012-02-27,81.535,1.3462,1.589,0.012264672
2012-02-28,80.51,1.34,1.5829,0.012420817
2012-02-29,80.51,1.346,1.59,0.012420817
2012-03-01,,,,
2012-03-02,81.14,1.3318,1.5957,0.012324378
2012-03-03,,,,
2012-03-04,,,,
2012-03-05,81.705,1.3193,1.5835,0.012239153
2012-03-06,81.53,1.3214,1.5862,0.012265424
2012-03-07,80.75,1.3114,1.5717,0.012383901
2012-03-08,81.14,1.3151,1.5743,0.012324378
2012-03-09,81.56,1.3275,1.5826,0.012260912
2012-03-10,,,,
2012-03-11,,,,
2012-03-12,82.495,1.3117,1.5667,0.012121947
2012-03-13,82.325,1.3156,1.564,0.012146978
2012-03-14,82.93,1.3078,1.5704,0.012058362
2012-03-15,83.79,1.3029,1.5665,0.011934598
2012-03-16,83.59,1.308,1.5704,0.011963153
2012-03-17,,,,
2012-03-18,,,,
2012-03-19,83.525,1.318,1.5844,0.011972463
2012-03-20,83.41,1.3233,1.5888,0.01198897
2012-03-21,83.675,1.3236,1.5864,0.011951001
2012-03-22,83.465,1.3211,1.5866,0.01198107
2012-03-23,82.62,1.3197,1.5814,0.012103607
2012-03-24,,,,
2012-03-25,,,,
2012-03-26,82.475,1.328,1.5878,0.012124886
2012-03-27,82.86,1.3356,1.5959,0.012068549
2012-03-28,83.145,1.3324,1.5953,0.012027181
2012-03-29,82.96,1.3319,1.5892,0.012054002
2012-03-30,82.405,1.3301,1.5955,0.012135186
2012-03-31,,,,
2012-04-01,,,,
2012-04-02,82.865,1.3365,1.602,0.012067821
2012-04-03,82.19,1.3329,1.6026,0.01216693
2012-04-04,82.77,1.3226,1.5908,0.012081672
2012-04-05,82.395,1.3143,1.5894,0.012136659
2012-04-06,82.33,1.3061,1.5828,0.012146241
2012-04-07,,,,
2012-04-08,,,,
2012-04-09,81.385,1.3071,1.5867,0.012287277
2012-04-10,81.57,1.3115,1.5903,0.012259409
2012-04-11,,,,
2012-04-12,80.95,1.312,1.5921,0.012353305
2012-04-13,80.905,1.3182,1.5953,0.012360176
2012-04-14,,,,
2012-04-15,,,,
2012-04-16,80.9,1.3072,1.5857,0.012360939
2012-04-17,80.385,1.3133,1.5903,0.012440132
2012-04-18,80.99,1.3127,1.5932,0.012347203
2012-04-19,81.315,1.312,1.6022,0.012297854
2012-04-20,81.685,1.3143,1.6061,0.01224215
2012-04-21,,,,
2012-04-22,,,,
2012-04-23,81.655,1.3199,1.6129,0.012246647
2012-04-24,81.155,1.3154,1.6124,0.0123221
2012-04-25,81.355,1.3196,1.6147,0.012291808
2012-04-26,81.31,1.3225,1.617,0.01229861
2012-04-27,81.07,1.3181,1.6174,0.012335019
2012-04-28,,,,
2012-04-29,,,,
2012-04-30,80.325,1.324,1.6274,0.012449424
2012-05-01,,,,
2012-05-02,80.16,1.3236,1.622,0.01247505
2012-05-03,80.12,1.3155,1.6197,0.012481278
2012-05-04,80.245,1.3152,1.6186,0.012461836
2012-05-05,,,,
2012-05-06,,,,
2012-05-07,79.81,1.2988,1.6132,0.012529758
2012-05-08,79.905,1.3054,1.6193,0.012514861
2012-05-09,79.87,1.2992,1.6148,0.012520346
2012-05-10,79.655,1.2938,1.6133,0.01255414
2012-05-11,79.865,1.2932,1.6133,0.012521129
2012-05-12,,,,
2012-05-13,,,,
2012-05-14,79.95,1.2896,1.6067,0.012507817
2012-05-15,79.87,1.2829,1.6099,0.012520346
2012-05-16,80.255,1.2736,1.5993,0.012460283
2012-05-17,80.385,1.2721,1.5916,0.012440132
2012-05-18,79.39,1.2694,1.5788,0.012596045
2012-05-19,,,,
2012-05-20,,,,
2012-05-21,79.125,1.2749,1.5794,0.012638231
2012-05-22,79.34,1.281,1.5826,0.012603983
2012-05-23,79.99,1.2674,1.5768,0.012501563
2012-05-24,79.5,1.2595,1.5699,0.012578616
2012-05-25,79.56,1.2535,1.5662,0.01256913
2012-05-26,,,,
2012-05-27,,,,
2012-05-28,,,,
2012-05-29,79.575,1.2537,1.5675,0.012566761
2012-05-30,79.515,1.248,1.5632,0.012576243
2012-05-31,79.095,1.2367,1.5473,0.012643024
2012-06-01,78.375,1.2364,1.5404,0.012759171
2012-06-02,,,,
2012-06-03,,,,
2012-06-04,78.17,1.2418,1.5356,0.012792631
2012-06-05,78.39,1.2504,1.5382,0.012756729
2012-06-06,,,,
2012-06-07,79.36,1.2569,1.5482,0.012600806
2012-06-08,79.66,1.257,1.5527,0.012553352
2012-06-09,,,,
2012-06-10,,,,
2012-06-11,79.5,1.2645,1.5541,0.012578616
2012-06-12,79.285,1.2473,1.5484,0.012612726
2012-06-13,79.615,1.2511,1.5576,0.012560447
2012-06-14,79.435,1.2564,1.5512,0.012588909
2012-06-15,79.43,1.2629,1.5547,0.012589702
2012-06-16,,,,
2012-06-17,,,,
2012-06-18,79.08,1.2721,1.5717,0.012645422
2012-06-19,79.085,1.2589,1.568,0.012644623
2012-06-20,79.045,1.2683,1.5723,0.012651022
2012-06-21,79.465,1.2688,1.5713,0.012584157
2012-06-22,80.215,1.2548,1.5598,0.012466496
2012-06-23,,,,
2012-06-24,,,,
2012-06-25,80.51,1.2541,1.559,0.012420817
2012-06-26,79.655,1.2505,1.5569,0.01255414
2012-06-27,79.51,1.2492,1.5634,0.012577034
2012-06-28,79.705,1.2474,1.557,0.012546264
2012-06-29,79.365,1.2437,1.551,0.012600013
2012-06-30,,,,
2012-07-01,,,,
2012-07-02,79.89,1.2658,1.5686,0.012517211
2012-07-03,79.46,1.2578,1.569,0.012584948
2012-07-04,79.82,1.2605,1.5685,0.012528188
2012-07-05,79.925,1.2524,1.5591,0.01251173
2012-07-06,79.91,1.2388,1.5519,0.012514078
2012-07-07,,,,
2012-07-08,,,,
2012-07-09,79.645,1.2279,1.5484,0.012555716
2012-07-10,79.575,1.232,1.5527,0.012566761
2012-07-11,79.405,1.225,1.5515,0.012593665
2012-07-12,79.645,1.2245,1.5507,0.012555716
2012-07-13,79.315,1.2207,1.5431,0.012607956
2012-07-14,,,,
2012-07-15,,,,
2012-07-16,79.165,1.2251,1.5583,0.012631845
2012-07-17,78.815,1.227,1.5628,0.01268794
2012-07-18,79.15,1.2287,1.5651,0.012634239
2012-07-19,78.77,1.2278,1.5649,0.012695189
2012-07-20,78.725,1.2276,1.5717,0.012702445
2012-07-21,,,,
2012-07-22,,,,
2012-07-23,78.46,1.2123,1.5607,0.012745348
2012-07-24,78.3,1.2116,1.5512,0.012771392
2012-07-25,78.16,1.2068,1.5508,0.012794268
2012-07-26,78.135,1.2146,1.5493,0.012798362
2012-07-27,78.255,1.228,1.569,0.012778736
2012-07-28,,,,
2012-07-29,,,,
2012-07-30,78.535,1.2307,1.5728,0.012733176
2012-07-31,78.165,1.2261,1.571,0.01279345
2012-08-01,78.12,1.2295,1.5669,0.012800819
2012-08-02,78.41,1.2237,1.5545,0.012753475
2012-08-03,78.25,1.2176,1.5511,0.012779553
2012-08-04,,,,
2012-08-05,,,,
2012-08-06,78.615,1.2389,1.5634,0.012720219
2012-08-07,78.24,1.2391,1.5592,0.012781186
2012-08-08,78.655,1.2389,1.5618,0.01271375
2012-08-09,78.43,1.2373,1.5667,0.012750223
2012-08-10,78.61,1.23,1.5631,0.012721028
2012-08-11,,,,
2012-08-12,,,,
2012-08-13,78.265,1.2284,1.5672,0.012777103
2012-08-14,78.335,1.2332,1.5681,0.012765686
2012-08-15,,,,
2012-08-16,79.01,1.2284,1.5677,0.012656626
2012-08-17,79.32,1.2358,1.5737,0.012607161
2012-08-18,,,,
2012-08-19,,,,
2012-08-20,79.52,1.2337,1.569,0.012575453
2012-08-21,79.4,1.2354,1.5711,0.012594458
2012-08-22,79.285,1.2464,1.5775,0.012612726
2012-08-23,78.585,1.2542,1.5884,0.012725075
2012-08-24,78.56,1.256,1.5856,0.012729124
2012-08-25,,,,
2012-08-26,,,,
2012-08-27,78.725,1.252,1.5814,0.012702445
2012-08-28,78.745,1.2504,1.5791,0.012699219
2012-08-29,78.61,1.2564,1.5822,0.012721028
2012-08-30,78.72,1.2533,1.5834,0.012703252
2012-08-31,78.575,1.2511,1.5789,0.012726694
2012-09-01,,,,
2012-09-02,,,,
2012-09-03,78.31,1.2573,1.5869,0.012769761
2012-09-04,78.31,1.2583,1.588,0.012769761
2012-09-05,78.435,1.256,1.5868,0.01274941
2012-09-06,78.425,1.2596,1.5902,0.012751036
2012-09-07,78.9,1.2629,1.5928,0.012674271
2012-09-08,,,,
2012-09-09,,,,
2012-09-10,78.215,1.2797,1.6009,0.012785271
2012-09-11,78.25,1.2761,1.5994,0.012779553
2012-09-12,77.765,1.2855,1.607,0.012859255
2012-09-13,77.865,1.2898,1.6106,0.012842741
2012-09-14,77.585,1.2994,1.6152,0.012889089
2012-09-15,,,,
2012-09-16,,,,
2012-09-17,78.34,1.311,1.6221,0.012764871
2012-09-18,78.73,1.3113,1.6248,0.012701639
2012-09-19,78.815,1.3042,1.6241,0.01268794
2012-09-20,78.39,1.3049,1.6225,0.012756729
2012-09-21,78.28,1.2974,1.6218,0.012774655
2012-09-22,,,,
2012-09-23,,,,
2012-09-24,78.135,1.2974,1.6238,0.012798362
2012-09-25,77.85,1.2933,1.6224,0.012845215
2012-09-26,77.79,1.2898,1.619,0.012855123
2012-09-27,77.7,1.2876,1.617,0.012870013
2012-09-28,77.62,1.2911,1.6231,0.012883278
2012-09-29,,,,
2012-09-30,,,,
2012-10-01,,,,
2012-10-02,78.04,1.2893,1.6132,0.012813942
2012-10-03,,,,
2012-10-04,78.48,1.2922,1.61,0.0127421
2012-10-05,78.53,1.3019,1.6188,0.012733987
2012-10-06,,,,
2012-10-07,,,,
2012-10-08,78.725,1.3015,1.6134,0.012702445
2012-10-09,78.31,1.2968,1.6028,0.012769761
2012-10-10,78.27,1.2873,1.5997,0.012776287
2012-10-11,78.12,1.2857,1.6008,0.012800819
2012-10-12,78.385,1.2929,1.6044,0.012757543
2012-10-13,,,,
2012-10-14,,,,
2012-10-15,78.45,1.2947,1.6073,0.012746973
2012-10-16,78.72,1.2953,1.6071,0.012703252
2012-10-17,78.87,1.3093,1.6114,0.012679092
2012-10-18,79.12,1.311,1.6136,0.012639029
2012-10-19,79.33,1.3075,1.6057,0.012605572
2012-10-20,,,,
2012-10-21,,,,
2012-10-22,79.245,1.3023,1.6002,0.012619093
2012-10-23,79.925,1.3066,1.6018,0.01251173
2012-10-24,79.84,1.2979,1.5947,0.01252505
2012-10-25,79.85,1.2965,1.6034,0.012523482
2012-10-26,80.3,1.2936,1.6118,0.0124533
2012-10-27,,,,
2012-10-28,,,,
2012-10-29,79.685,1.2928,1.6084,0.012549413
2012-10-30,79.765,1.2902,1.6033,0.012536827
2012-10-31,79.6,1.2963,1.6085,0.012562814
2012-11-01,79.82,1.296,1.613,0.012528188
2012-11-02,80.175,1.2946,1.613,0.012472716
2012-11-03,,,,
2012-11-04,,,,
2012-11-05,80.495,1.2826,1.602,0.012423132
2012-11-06,80.255,1.2795,1.598,0.012460283
2012-11-07,80.38,1.2811,1.5992,0.012440906
2012-11-08,79.965,1.2769,1.5982,0.012505471
2012-11-09,79.49,1.2743,1.5976,0.012580199
2012-11-10,,,,
2012-11-11,,,,
2012-11-12,79.445,1.272,1.5903,0.012587325
2012-11-13,79.55,1.2706,1.5872,0.01257071
2012-11-14,79.45,1.2703,1.5871,0.012586532
2012-11-15,80.18,1.2736,1.5844,0.012471938
2012-11-16,81.14,1.2782,1.5863,0.012324378
2012-11-17,,,,
2012-11-18,,,,
2012-11-19,81.385,1.2741,1.589,0.012287277
2012-11-20,81.325,1.2784,1.5905,0.012296342
2012-11-21,81.66,1.2812,1.5924,0.012245898
2012-11-22,82.52,1.2842,1.5957,0.012118274
2012-11-23,82.465,1.2881,1.594,0.012126357
2012-11-24,,,,
2012-11-25,,,,
2012-11-26,82.4,1.2973,1.6034,0.012135922
2012-11-27,82.04,1.2988,1.6028,0.012189176
2012-11-28,82.12,1.2939,1.6016,0.012177302
2012-11-29,82.085,1.2949,1.6015,0.012182494
2012-11-30,82.14,1.2974,1.6038,0.012174336
2012-12-01,,,,
2012-12-02,,,,
2012-12-03,82.395,1.2997,1.6024,0.012136659
2012-12-04,82.205,1.3057,1.6095,0.01216471
2012-12-05,81.92,1.3092,1.6096,0.012207031
2012-12-06,82.415,1.3071,1.6092,0.012133714
2012-12-07,82.4,1.2964,1.6047,0.012135922
2012-12-08,,,,
2012-12-09,,,,
2012-12-10,82.515,1.2904,1.6031,0.012119009
2012-12-11,82.365,1.2938,1.6073,0.012141079
2012-12-12,82.56,1.3007,1.6113,0.012112403
2012-12-13,83.2,1.3066,1.6135,0.012019231
2012-12-14,83.62,1.3076,1.611,0.011958862
2012-12-15,,,,
2012-12-16,,,,
2012-12-17,84.1,1.318,1.6182,0.011890606
2012-12-18,83.87,1.3162,1.62,0.011923214
2012-12-19,,,,
2012-12-20,84.15,1.3203,1.6246,0.011883541
2012-12-21,84.335,1.3245,1.6276,0.011857473
2012-12-22,,,,
2012-12-23,,,,
2012-12-24,84.37,1.3178,1.6152,0.011852554
2012-12-25,,,,
2012-12-26,84.925,1.3181,1.6132,0.011775096
2012-12-27,85.555,1.3221,1.6133,0.011688388
2012-12-28,86.36,1.3236,1.6103,0.011579435
2012-12-29,,,,
2012-12-30,,,,
2012-12-31,85.86,1.3222,1.616,0.011646867
2013-01-01,,,,
2013-01-02,86.655,1.3191,1.6242,0.011540015
2013-01-03,87.345,1.3184,1.6252,0.011448852
2013-01-04,87.46,1.3042,1.6088,0.011433798
2013-01-05,,,,
2013-01-06,,,,
2013-01-07,88.25,1.3072,1.6069,0.011331445
2013-01-08,87.45,1.3124,1.612,0.011435106
2013-01-09,86.995,1.308,1.606,0.011494914
2013-01-10,88.05,1.3057,1.6018,0.011357183
2013-01-11,88.905,1.3267,1.6163,0.011247961
2013-01-12,,,,
2013-01-13,,,,
2013-01-14,89.49,1.3358,1.6122,0.011174433
2013-01-15,89.46,1.3375,1.6074,0.01117818
2013-01-16,88.835,1.3298,1.6062,0.011256824
2013-01-17,88.61,1.329,1.6,0.011285408
2013-01-18,90.065,1.3376,1.5992,0.011103092
2013-01-19,,,,
2013-01-20,,,,
2013-01-21,90.16,1.3317,1.5853,0.011091393
2013-01-22,89.745,1.3316,1.5831,0.011142682
2013-01-23,88.79,1.3322,1.584,0.01126253
2013-01-24,88.48,1.3309,1.583,0.011301989
2013-01-25,90.34,1.3376,1.5788,0.011069294
2013-01-26,,,,
2013-01-27,,,,
2013-01-28,91.08,1.3461,1.5773,0.010979359
2013-01-29,90.655,1.3448,1.5695,0.011030831
2013-01-30,90.765,1.3488,1.5756,0.011017463
2013-01-31,91.1,1.357,1.5799,0.010976948
2013-02-01,91.81,1.3586,1.5858,0.01089206
2013-02-02,,,,
2013-02-03,,,,
2013-02-04,92.8,1.3648,1.5705,0.010775862
2013-02-05,92.19,1.3504,1.5754,0.010847163
2013-02-06,93.62,1.3579,1.566,0.010681478
2013-02-07,93.605,1.3519,1.5663,0.01068319
2013-02-08,93.64,1.3395,1.5713,0.010679197
2013-02-09,,,,
2013-02-10,,,,
2013-02-11,,,,
2013-02-12,94.285,1.3409,1.5663,0.010606141
2013-02-13,93.275,1.3451,1.5676,0.010720986
2013-02-14,93.255,1.3446,1.5537,0.010723286
2013-02-15,92.89,1.336,1.5492,0.010765421
2013-02-16,,,,
2013-02-17,,,,
2013-02-18,93.83,1.335,1.5496,0.010657572
2013-02-19,93.88,1.3352,1.5473,0.010651896
2013-02-20,93.55,1.3388,1.5427,0.010689471
2013-02-21,93.68,1.3286,1.5236,0.010674637
2013-02-22,93.05,1.3191,1.5254,0.01074691
2013-02-23,,,,
2013-02-24,,,,
2013-02-25,94.17,1.3188,1.5107,0.010619093
2013-02-26,92.355,1.3067,1.5169,0.010827784
2013-02-27,92.04,1.3065,1.5128,0.010864841
2013-02-28,92.28,1.3136,1.516,0.010836584
2013-03-01,,,,
2013-03-02,,,,
2013-03-03,,,,
2013-03-04,93.555,1.3018,1.503,0.0106889
2013-03-05,93.47,1.3022,1.5116,0.01069862
2013-03-06,93.35,1.3047,1.5131,0.010712373
2013-03-07,93.95,1.2979,1.4991,0.01064396
2013-03-08,94.92,1.3102,1.5016,0.010535188
2013-03-09,,,,
2013-03-10,,,,
2013-03-11,96.205,1.2987,1.4909,0.01039447
2013-03-12,96.585,1.3035,1.4908,0.010353575
2013-03-13,95.93,1.3027,1.4896,0.010424268
2013-03-14,96.07,1.296,1.4926,0.010409077
2013-03-15,96.1,1.3012,1.5084,0.010405827
2013-03-16,,,,
2013-03-17,,,,
2013-03-18,94.93,1.2911,1.5118,0.010534078
2013-03-19,95.365,1.2942,1.5094,0.010486027
2013-03-20,95.065,1.2861,1.5096,0.010519118
2013-03-21,96.085,1.2932,1.5092,0.010407452
2013-03-22,95.04,1.2901,1.5179,0.010521886
2013-03-23,,,,
2013-03-24,,,,
2013-03-25,94.675,1.2973,1.5236,0.01056245
2013-03-26,94.165,1.286,1.5175,0.010619657
2013-03-27,94.62,1.2862,1.5162,0.01056859
2013-03-28,94.365,1.2778,1.5131,0.010597149
2013-03-29,94.235,1.2815,1.5197,0.010611768
2013-03-30,,,,
2013-03-31,,,,
2013-04-01,94.345,1.2807,1.5198,0.010599396
2013-04-02,93.205,1.2846,1.5226,0.010729038
2013-04-03,93.385,1.2824,1.5107,0.010708358
2013-04-04,92.965,1.2843,1.5133,0.010756736
2013-04-05,96.355,1.2928,1.5231,0.010378289
2013-04-06,,,,
2013-04-07,,,,
2013-04-08,98.605,1.2993,1.5346,0.010141474
2013-04-09,99.62,1.3017,1.5257,0.010038145
2013-04-10,99.2,1.3083,1.532,0.010080645
2013-04-11,99.75,1.3062,1.5319,0.010025063
2013-04-12,99.715,1.311,1.5389,0.010028581
2013-04-13,,,,
2013-04-14,,,,
2013-04-15,98.385,1.3102,1.5352,0.010164151
2013-04-16,97.095,1.3052,1.5296,0.010299192
2013-04-17,97.675,1.3183,1.5368,0.010238034
2013-04-18,98.125,1.3035,1.524,0.010191083
2013-04-19,98.275,1.3054,1.5285,0.010175528
2013-04-20,,,,
2013-04-21,,,,
2013-04-22,99.85,1.3062,1.5226,0.010015023
2013-04-23,99.355,1.3064,1.5294,0.010064919
2013-04-24,99.455,1.3004,1.5238,0.010054799
2013-04-25,99.51,1.3014,1.527,0.010049241
2013-04-26,99.365,1.3006,1.543,0.010063906
2013-04-27,,,,
2013-04-28,,,,
2013-04-29,97.945,1.304,1.5482,0.010209812
2013-04-30,97.885,1.3097,1.5493,0.01021607
2013-05-01,,,,
2013-05-02,97.305,1.318,1.557,0.010276964
2013-05-03,97.975,1.3066,1.5534,0.010206685
2013-05-04,,,,
2013-05-05,,,,
2013-05-06,99.14,1.3114,1.5564,0.010086746
2013-05-07,99.35,1.3074,1.5539,0.010065425
2013-05-08,98.8,1.3077,1.548,0.010121457
2013-05-09,98.92,1.3157,1.5538,0.010109179
2013-05-10,100.605,1.3037,1.5451,0.009939864
2013-05-11,,,,
2013-05-12,,,,
2013-05-13,101.91,1.2971,1.5354,0.00981258
2013-05-14,101.825,1.2979,1.5301,0.009820771
2013-05-15,102.265,1.2932,1.5218,0.009778517
2013-05-16,102.285,1.2876,1.5225,0.009776605
2013-05-17,,,,
2013-05-18,,,,
2013-05-19,,,,
2013-05-20,102.855,1.283,1.5169,0.009722425
2013-05-21,102.2,1.2891,1.5264,0.009784736
2013-05-22,102.435,1.2914,1.5153,0.009762288
2013-05-23,103.18,1.2844,1.504,0.009691801
2013-05-24,102.105,1.2929,1.5101,0.00979384
2013-05-25,,,,
2013-05-26,,,,
2013-05-27,101.29,1.2937,1.5131,0.009872643
2013-05-28,101.13,1.2934,1.5111,0.009888263
2013-05-29,102.305,1.2848,1.5027,0.009774693
2013-05-30,101.125,1.2939,1.5119,0.009888752
2013-05-31,101.05,1.3041,1.523,0.009896091
2013-06-01,,,,
2013-06-02,,,,
2013-06-03,100.57,1.2994,1.5202,0.009943323
2013-06-04,99.695,1.3066,1.5314,0.010030593
2013-06-05,100.215,1.3082,1.5309,0.009978546
2013-06-06,,,,
2013-06-07,97.21,1.3244,1.5604,0.010287008
2013-06-08,,,,
2013-06-09,,,,
2013-06-10,98.325,1.3209,1.5536,0.010170353
2013-06-11,98.85,1.3254,1.5568,0.010116338
2013-06-12,96.2,1.3314,1.5642,0.01039501
2013-06-13,95.765,1.334,1.568,0.010442228
2013-06-14,95.5,1.3362,1.5709,0.010471204
2013-06-15,,,,
2013-06-16,,,,
2013-06-17,94.245,1.3347,1.5723,0.010610642
2013-06-18,94.635,1.3362,1.5717,0.010566915
2013-06-19,95.575,1.3388,1.5633,0.010462987
2013-06-20,96.625,1.3284,1.5476,0.010349288
2013-06-21,97.055,1.3239,1.5519,0.010303436
2013-06-22,,,,
2013-06-23,,,,
2013-06-24,98.39,1.3105,1.5385,0.010163635
2013-06-25,97.505,1.3129,1.5448,0.010255884
2013-06-26,98.23,1.3078,1.541,0.010180189
2013-06-27,97.795,1.3014,1.5322,0.010225472
2013-06-28,98.505,1.3031,1.5254,0.010151769
2013-06-29,,,,
2013-06-30,,,,
2013-07-01,99.395,1.3012,1.5207,0.010060868
2013-07-02,99.65,1.307,1.5214,0.010035123
2013-07-03,100.8,1.2976,1.5149,0.009920635
